Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Best uses (product.metafields.shopify.best-uses),Boot style (product.metafields.shopify.boot-style),Bra closure type (product.metafields.shopify.bra-closure-type),Bra coverage (product.metafields.shopify.bra-coverage),Bra features (product.metafields.shopify.bra-features),Bra strap type (product.metafields.shopify.bra-strap-type),Bra style (product.metafields.shopify.bra-style),Bra support level (product.metafields.shopify.bra-support-level),Bracelet design (product.metafields.shopify.bracelet-design),Carry options (product.metafields.shopify.carry-options),Closure type (product.metafields.shopify.closure-type),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Cup size (product.metafields.shopify.cup-size),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Earring design (product.metafields.shopify.earring-design),Eyewear frame design (product.metafields.shopify.eyewear-frame-design),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Flat shoe style (product.metafields.shopify.flat-shoe-style),Footwear material (product.metafields.shopify.footwear-material),Heel height type (product.metafields.shopify.heel-height-type),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Lens polarization (product.metafields.shopify.lens-polarization),Necklace design (product.metafields.shopify.necklace-design),Neckline (product.metafields.shopify.neckline),Occasion style (product.metafields.shopify.occasion-style),One-piece style (product.metafields.shopify.one-piece-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Ring design (product.metafields.shopify.ring-design),Sandal style (product.metafields.shopify.sandal-style),Shoe features (product.metafields.shopify.shoe-features),Shoe fit (product.metafields.shopify.shoe-fit),Shoe size (product.metafields.shopify.shoe-size),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Skirt style (product.metafields.shopify.skirt-style),Sleeve length type (product.metafields.shopify.sleeve-length-type),Sneaker style (product.metafields.shopify.sneaker-style),Swimwear features (product.metafields.shopify.swimwear-features),Target gender (product.metafields.shopify.target-gender),Toe style (product.metafields.shopify.toe-style),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Watch display (product.metafields.shopify.watch-display),Watch features (product.metafields.shopify.watch-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / France,Price / France,Compare At Price / France,Included / Italie,Price / Italie,Compare At Price / Italie,Included / Spain,Price / Spain,Compare At Price / Spain,Status
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Blanc cassé,,,36,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_7e123bbd-1ece-49aa-851c-dc1f7e1c5041.png?v=1775584591,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_17c22417-727c-402a-9e29-6e0fa258216f.png?v=1775584590,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Blanc cassé,,,37,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/5_0544b2d8-63f0-4898-abd0-9f9709571ca9.png?v=1775584591,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_17c22417-727c-402a-9e29-6e0fa258216f.png?v=1775584590,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Blanc cassé,,,38,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/2_2674ff7b-b22b-4683-b8ba-6cf466c8d130.png?v=1775584591,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_17c22417-727c-402a-9e29-6e0fa258216f.png?v=1775584590,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Blanc cassé,,,39,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_0a2d17da-367e-4840-b9aa-90f42b9a77f3.png?v=1775584591,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_17c22417-727c-402a-9e29-6e0fa258216f.png?v=1775584590,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Blanc cassé,,,40,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/6_7c6e2568-5bdb-4e6e-8185-38ff22969b39.png?v=1775584591,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_17c22417-727c-402a-9e29-6e0fa258216f.png?v=1775584590,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Blanc cassé,,,41,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_17c22417-727c-402a-9e29-6e0fa258216f.png?v=1775584590,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Blanc cassé,,,42,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_17c22417-727c-402a-9e29-6e0fa258216f.png?v=1775584590,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Marron clair,,,35,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_7e123bbd-1ece-49aa-851c-dc1f7e1c5041.png?v=1775584591,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Marron clair,,,36,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_7e123bbd-1ece-49aa-851c-dc1f7e1c5041.png?v=1775584591,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Marron clair,,,37,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_7e123bbd-1ece-49aa-851c-dc1f7e1c5041.png?v=1775584591,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Marron clair,,,38,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_7e123bbd-1ece-49aa-851c-dc1f7e1c5041.png?v=1775584591,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Marron clair,,,39,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_7e123bbd-1ece-49aa-851c-dc1f7e1c5041.png?v=1775584591,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Marron clair,,,40,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_7e123bbd-1ece-49aa-851c-dc1f7e1c5041.png?v=1775584591,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Marron clair,,,41,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_7e123bbd-1ece-49aa-851c-dc1f7e1c5041.png?v=1775584591,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Marron clair,,,42,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_7e123bbd-1ece-49aa-851c-dc1f7e1c5041.png?v=1775584591,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Noir,,,35,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/5_0544b2d8-63f0-4898-abd0-9f9709571ca9.png?v=1775584591,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Noir,,,36,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/5_0544b2d8-63f0-4898-abd0-9f9709571ca9.png?v=1775584591,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Noir,,,37,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/5_0544b2d8-63f0-4898-abd0-9f9709571ca9.png?v=1775584591,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Noir,,,38,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/5_0544b2d8-63f0-4898-abd0-9f9709571ca9.png?v=1775584591,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Noir,,,39,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/5_0544b2d8-63f0-4898-abd0-9f9709571ca9.png?v=1775584591,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Noir,,,40,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/5_0544b2d8-63f0-4898-abd0-9f9709571ca9.png?v=1775584591,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Noir,,,41,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/5_0544b2d8-63f0-4898-abd0-9f9709571ca9.png?v=1775584591,kg,,,,,,,,,,,,
sandales-plateforme-a-brides-bout-ouvert-bride-arriere-et-fermeture-scratch,,,,,,,,,Noir,,,42,,,,,,0.0,shopify,33,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/5_0544b2d8-63f0-4898-abd0-9f9709571ca9.png?v=1775584591,kg,,,,,,,,,,,,
sandales-femme-a-brides-croisees,Sandales femme à brides croisées,"<p>Ces sandales plates pour femme se distinguent par leurs brides croisées élégantes qui enveloppent délicatement le pied tout en assurant une tenue confortable. Leur silhouette minimaliste et estivale en fait un modèle polyvalent, facile à associer avec une tenue décontractée ou plus habillée.</p>
<p> </p>
<h3 data-end=""897"" data-start=""841"" data-section-id=""1a63qnl""><strong data-end=""895"" data-start=""845"">Détails du produit </strong></h3>
<ul data-end=""1247"" data-start=""898"">
<li data-end=""945"" data-start=""898"" data-section-id=""11xggmo"">
<p data-end=""945"" data-start=""900""><strong data-end=""921"" data-start=""900"">Type de produit :</strong> Sandales plates femme</p>
</li>
<li data-end=""1008"" data-start=""946"" data-section-id=""gnwjro"">
<p data-end=""1008"" data-start=""948""><strong data-end=""972"" data-start=""948"">Coupe / silhouette :</strong> Semelle plate, design minimaliste</p>
</li>
<li data-end=""1061"" data-start=""1009"" data-section-id=""1fov3uc"">
<p data-end=""1061"" data-start=""1011""><strong data-end=""1023"" data-start=""1011"">Design :</strong> Brides croisées sur l’avant du pied</p>
</li>
<li data-end=""1139"" data-start=""1062"" data-section-id=""1i7x502"">
<p data-end=""1139"" data-start=""1064""><strong data-end=""1079"" data-start=""1064"">Fermeture :</strong> Bride réglable avec boucle métallique + élastique arrière</p>
</li>
<li data-end=""1189"" data-start=""1140"" data-section-id=""1jj0pvk"">
<p data-end=""1189"" data-start=""1142""><strong data-end=""1162"" data-start=""1142"">Col / encolure :</strong> Ouvert (sandale ouverte)</p>
</li>
<li data-end=""1212"" data-start=""1190"" data-section-id=""eb881u"">
<p data-end=""1212"" data-start=""1192""><strong data-end=""1205"" data-start=""1192"">Manches :</strong> Sans</p>
</li>
<li data-end=""1247"" data-start=""1213"" data-section-id=""103xv3t"">
<p data-end=""1247"" data-start=""1215""><strong data-end=""1229"" data-start=""1215"">Longueur :</strong> Sandales basses</p>
</li>
</ul>",ceofo,Apparel & Accessories > Shoes > Sandals,"","",true,Couleur,Blanc,,Taille,36,,,,,,0.0,shopify,41,deny,manual,34.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_159cea71-9263-4d2a-806e-650ad964e253.png?v=1775584339,1,"",false,,,,,,,,,,,,,,,,,adults,,,,,,,,,,,,,,boucles; elastique,,white; jaune; bleu; marron; black,,,,,,,,,synthetique; cuir,plate,,,,,,occasionnel,,,,,a-enfiler,leger,,36,,,,,,,female,ouvert,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_159cea71-9263-4d2a-806e-650ad964e253.png?v=1775584339,kg,,,true,,,true,,,true,,,active
sandales-femme-a-brides-croisees,,,,,,,,,Blanc,,,37,,,,,,0.0,shopify,41,deny,manual,34.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_4b35b263-dacd-4b05-8b0c-4af80f31eb0e.png?v=1775584339,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_159cea71-9263-4d2a-806e-650ad964e253.png?v=1775584339,kg,,,,,,,,,,,,
sandales-femme-a-brides-croisees,,,,,,,,,Blanc,,,38,,,,,,0.0,shopify,41,deny,manual,34.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/5_818d86b4-ab3c-4a06-b1cd-be7f209e299d.png?v=1775584338,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_159cea71-9263-4d2a-806e-650ad964e253.png?v=1775584339,kg,,,,,,,,,,,,
sandales-femme-a-brides-croisees,,,,,,,,,Blanc,,,39,,,,,,0.0,shopify,41,deny,manual,34.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/8_b34e5f3d-39e0-41c3-93c1-eeca3a525d3f.png?v=1775584339,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_159cea71-9263-4d2a-806e-650ad964e253.png?v=1775584339,kg,,,,,,,,,,,,
sandales-femme-a-brides-croisees,,,,,,,,,Blanc,,,40,,,,,,0.0,shopify,41,deny,manual,34.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/9_ec5b6cf8-44b4-4f5d-979c-f7adce29c155.png?v=1775584338,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_159cea71-9263-4d2a-806e-650ad964e253.png?v=1775584339,kg,,,,,,,,,,,,
sandales-femme-a-brides-croisees,,,,,,,,,Blanc,,,41,,,,,,0.0,shopify,41,deny,manual,34.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/2_561c4116-69ea-4391-9f19-9b5dbcb12099.png?v=1775584339,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_159cea71-9263-4d2a-806e-650ad964e253.png?v=1775584339,kg,,,,,,,,,,,,
sandales-femme-a-brides-croisees,,,,,,,,,Blanc,,,42,,,,,,0.0,shopify,41,deny,manual,34.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/4_6c2074c1-61c2-4b6b-b39e-5ec76b523f84.png?v=1775584339,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_159cea71-9263-4d2a-806e-650ad964e253.png?v=1775584339,kg,,,,,,,,,,,,
sandales-femme-a-brides-croisees,,,,,,,,,Blanc,,,43,,,,,,0.0,shopify,41,deny,manual,34.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/6_c55a2fe0-a853-4cb5-8e58-53d496c6ee57.png?v=1775584339,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/1_159cea71-9263-4d2a-806e-650ad964e253.png?v=1775584339,kg,,,,,,,,,,,,
sandales-femme-a-brides-croisees,,,,,,,,,Jaune,,,36,,,,,,0.0,shopify,41,deny,manual,34.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/7_56a72aae-0b92-4f89-ba88-b164e7a46ff6.png?v=1775584339,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_4b35b263-dacd-4b05-8b0c-4af80f31eb0e.png?v=1775584339,kg,,,,,,,,,,,,
sandales-femme-a-brides-croisees,,,,,,,,,Jaune,,,37,,,,,,0.0,shopify,41,deny,manual,34.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1014/8016/9817/files/10_3d4899e7-f795-4825-b38b-4cb01c86e0a8.png?v=1775584339,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_4b35b263-dacd-4b05-8b0c-4af80f31eb0e.png?v=1775584339,kg,,,,,,,,,,,,
sandales-femme-a-brides-croisees,,,,,,,,,Jaune,,,38,,,,,,0.0,shopify,41,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_4b35b263-dacd-4b05-8b0c-4af80f31eb0e.png?v=1775584339,kg,,,,,,,,,,,,
sandales-femme-a-brides-croisees,,,,,,,,,Jaune,,,39,,,,,,0.0,shopify,41,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_4b35b263-dacd-4b05-8b0c-4af80f31eb0e.png?v=1775584339,kg,,,,,,,,,,,,
sandales-femme-a-brides-croisees,,,,,,,,,Jaune,,,40,,,,,,0.0,shopify,41,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_4b35b263-dacd-4b05-8b0c-4af80f31eb0e.png?v=1775584339,kg,,,,,,,,,,,,
sandales-femme-a-brides-croisees,,,,,,,,,Jaune,,,41,,,,,,0.0,shopify,41,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_4b35b263-dacd-4b05-8b0c-4af80f31eb0e.png?v=1775584339,kg,,,,,,,,,,,,
sandales-femme-a-brides-croisees,,,,,,,,,Jaune,,,42,,,,,,0.0,shopify,41,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_4b35b263-dacd-4b05-8b0c-4af80f31eb0e.png?v=1775584339,kg,,,,,,,,,,,,
sandales-femme-a-brides-croisees,,,,,,,,,Jaune,,,43,,,,,,0.0,shopify,41,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/3_4b35b263-dacd-4b05-8b0c-4af80f31eb0e.png?v=1775584339,kg,,,,,,,,,,,,
sandales-femme-a-brides-croisees,,,,,,,,,Bleu,,,36,,,,,,0.0,shopify,41,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/5_818d86b4-ab3c-4a06-b1cd-be7f209e299d.png?v=1775584338,kg,,,,,,,,,,,,
sandales-femme-a-brides-croisees,,,,,,,,,Bleu,,,37,,,,,,0.0,shopify,41,deny,manual,34.95,,true,false,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1014/8016/9817/files/5_818d86b4-ab3c-4a06-b1cd-be7f209e299d.png?v=1775584338,kg,,,,,,,,,,,,
